Gene ID,source_id,Organism,Genomic Location (Gene),Product Description,Input Ortholog(s),Paralog count,Ortholog count,Ortholog Group
PCOAH_00002100,PCOAH_00002100-t30_1,Plasmodium coatneyi Hackeri,"CP016239:1,043,358..1,043,732(+)",Uncharacterized protein,PCYB_012540,0,54,OG6_156419
PCOAH_00002110,PCOAH_00002110-t30_1,Plasmodium coatneyi Hackeri,"CP016239:1,044,651..1,046,396(+)",Uncharacterized protein,PCYB_012550,0,54,OG6_102419
PCOAH_00002120,PCOAH_00002120-t30_1,Plasmodium coatneyi Hackeri,"CP016239:1,048,821..1,051,781(+)",Protein kinase,PCYB_113400,1,74,OG6_137340
PCOAH_00002130,PCOAH_00002130-t30_1,Plasmodium coatneyi Hackeri,"CP016239:1,053,049..1,053,933(+)",Uncharacterized protein,PCYB_012570,0,57,OG6_209138
PCOAH_00002140,PCOAH_00002140-t30_1,Plasmodium coatneyi Hackeri,"CP016239:1,067,627..1,071,025(+)",PHIST81,"PCYB_031060,PCYB_032940,PCYB_041090,PCYB_051100,PCYB_051120,PCYB_052930,PCYB_053000,PCYB_063200,PCYB_081830,PCYB_101040,PCYB_147730",4,152,OG6_215316
PCOAH_00002150,PCOAH_00002150-t30_1,Plasmodium coatneyi Hackeri,"CP016239:1,073,306..1,074,138(-)",Uncharacterized protein,PCYB_012590,0,10,OG6r11_105639
PCOAH_00002160,PCOAH_00002160-t30_1,Plasmodium coatneyi Hackeri,"CP016239:1,077,455..1,078,472(+)",Uncharacterized protein,PCYB_012600,0,8,OG6r11_107867
PCOAH_00002170,PCOAH_00002170-t30_1,Plasmodium coatneyi Hackeri,"CP016239:1,081,532..1,082,851(-)",Uncharacterized protein,PCYB_074370,4,9,OG6r11_103338
PCOAH_00002190,PCOAH_00002190-t30_1,Plasmodium coatneyi Hackeri,"CP016239:1,086,568..1,087,659(+)",PST-A protein,"PCYB_001200,PCYB_002250,PCYB_011680,PCYB_011690,PCYB_051070,PCYB_053800,PCYB_104230,PCYB_141060",12,603,OG6_100231
PCOAH_00002260,PCOAH_00002260-t30_1,Plasmodium coatneyi Hackeri,"CP016240:18,581..24,024(+)",SICA antigen,PCYB_115280,0,36,OG6_126865
PCOAH_00002270,PCOAH_00002270-t30_1,Plasmodium coatneyi Hackeri,"CP016240:24,860..28,159(-)",Uncharacterized protein,PCYB_032285,9,5,OG6r11_102653
PCOAH_00002330,PCOAH_00002330-t30_1,Plasmodium coatneyi Hackeri,"CP016240:84,447..86,295(-)",Lysophospholipase-like protein,"PCYB_001200,PCYB_002250,PCYB_011680,PCYB_011690,PCYB_051070,PCYB_053800,PCYB_104230,PCYB_141060",12,603,OG6_100231
PCOAH_00002360,PCOAH_00002360-t30_1,Plasmodium coatneyi Hackeri,"CP016240:100,007..101,934(+)",Heat shock protein,"PCYB_001170,PCYB_041700",2,171,OG6_100302
PCOAH_00002380,PCOAH_00002380-t30_1,Plasmodium coatneyi Hackeri,"CP016240:110,037..110,562(-)",Mitochondrial import inner membrane translocase subunit,"PCYB_133570,PCYB_146750",1,107,OG6_101956
PCOAH_00002390,PCOAH_00002390-t30_1,Plasmodium coatneyi Hackeri,"CP016240:112,580..114,498(-)",Uncharacterized protein,"PCYB_022560,PCYB_131440,PCYB_134430",1,86,OG6_102148
PCOAH_00002400,PCOAH_00002400-t30_1,Plasmodium coatneyi Hackeri,"CP016240:117,457..118,245(+)",Uncharacterized protein,PCYB_022550,0,11,OG6r11_104749
PCOAH_00002440,PCOAH_00002440-t30_1,Plasmodium coatneyi Hackeri,"CP016240:126,236..134,830(+)",Uncharacterized protein,PCYB_022540,0,10,OG6r11_105640
PCOAH_00002450,PCOAH_00002450-t30_1,Plasmodium coatneyi Hackeri,"CP016240:136,147..137,057(-)",Uncharacterized protein,PCYB_022530,0,55,OG6_130691
PCOAH_00002460,PCOAH_00002460-t30_1,Plasmodium coatneyi Hackeri,"CP016240:139,977..143,096(-)",Uncharacterized protein,PCYB_022520,0,15,OG6_533374
PCOAH_00002470,PCOAH_00002470-t30_1,Plasmodium coatneyi Hackeri,"CP016240:150,972..154,112(+)",Adapter-related protein complex 4 beta 1 subunit,PCYB_022510,0,55,OG6_105105
PCOAH_00002480,PCOAH_00002480-t30_1,Plasmodium coatneyi Hackeri,"CP016240:154,825..157,455(-)",Uncharacterized protein,PCYB_022500,0,55,OG6_533184
PCOAH_00002490,PCOAH_00002490-t30_1,Plasmodium coatneyi Hackeri,"CP016240:158,173..158,706(+)",Uncharacterized protein,PCYB_022490,0,54,OG6_160732
PCOAH_00002500,PCOAH_00002500-t30_1,Plasmodium coatneyi Hackeri,"CP016240:159,045..174,151(-)",Dynein heavy chain-like protein,"PCYB_022480,PCYB_061740,PCYB_071310,PCYB_092890,PCYB_124920",4,343,OG6_100025
PCOAH_00002510,PCOAH_00002510-t30_1,Plasmodium coatneyi Hackeri,"CP016240:175,928..176,221(-)",Dynein light chain,PCYB_022470,0,55,OG6_533534
PCOAH_00002520,PCOAH_00002520-t30_1,Plasmodium coatneyi Hackeri,"CP016240:178,053..180,431(+)",Uncharacterized protein,PCYB_022460,0,55,OG6_156390
PCOAH_00002530,PCOAH_00002530-t30_1,Plasmodium coatneyi Hackeri,"CP016240:180,581..182,113(-)",Uncharacterized protein,PCYB_022450,0,54,OG6_133979
PCOAH_00002540,PCOAH_00002540-t30_1,Plasmodium coatneyi Hackeri,"CP016240:183,100..185,508(-)",Uncharacterized protein,PCYB_022440,0,55,OG6_103808
PCOAH_00002550,PCOAH_00002550-t30_1,Plasmodium coatneyi Hackeri,"CP016240:186,595..187,941(-)",Brix domain,PCYB_022430,0,55,OG6_101913
PCOAH_00002560,PCOAH_00002560-t30_1,Plasmodium coatneyi Hackeri,"CP016240:189,262..191,832(+)",NMD3-like protein,PCYB_022420,0,55,OG6_101748
PCOAH_00002570,PCOAH_00002570-t30_1,Plasmodium coatneyi Hackeri,"CP016240:192,665..193,504(-)",Antioxidant protein,PCYB_022410,0,55,OG6_101112
PCOAH_00002580,PCOAH_00002580-t30_1,Plasmodium coatneyi Hackeri,"CP016240:194,607..202,163(-)",Uncharacterized protein,"PCYB_022400,PCYB_127460",1,108,OG6_105441
PCOAH_00002590,PCOAH_00002590-t30_1,Plasmodium coatneyi Hackeri,"CP016240:203,686..204,381(-)",Signal recognition particle,PCYB_022390,0,52,OG6_104467
PCOAH_00002600,PCOAH_00002600-t30_1,Plasmodium coatneyi Hackeri,"CP016240:205,335..207,941(+)",Uncharacterized protein,PCYB_022380,0,57,OG6_102631
PCOAH_00002620,PCOAH_00002620-t30_1,Plasmodium coatneyi Hackeri,"CP016240:211,493..214,161(+)",Uncharacterized protein,PCYB_022360,0,55,OG6_110414
PCOAH_00002630,PCOAH_00002630-t30_1,Plasmodium coatneyi Hackeri,"CP016240:214,661..220,876(-)",Uncharacterized protein,PCYB_022350,0,56,OG6_102297
PCOAH_00002640,PCOAH_00002640-t30_1,Plasmodium coatneyi Hackeri,"CP016240:222,785..224,056(+)",Uncharacterized protein,PCYB_022340,0,52,OG6_533431
PCOAH_00002650,PCOAH_00002650-t30_1,Plasmodium coatneyi Hackeri,"CP016240:223,941..225,005(-)",Uncharacterized protein,PCYB_022330,0,54,OG6_533199
PCOAH_00002660,PCOAH_00002660-t30_1,Plasmodium coatneyi Hackeri,"CP016240:225,493..226,158(+)",Uncharacterized protein,PCYB_022320,0,54,OG6_137119
PCOAH_00002680,PCOAH_00002680-t30_1,Plasmodium coatneyi Hackeri,"CP016240:229,965..236,522(+)",Uncharacterized protein,PCYB_022300,0,20,OG6_533060
PCOAH_00002700,PCOAH_00002700-t30_1,Plasmodium coatneyi Hackeri,"CP016240:246,035..247,206(+)",Eukaryotic translation initiation factor 2 alpha subunit,PCYB_022290,0,54,OG6_101220
PCOAH_00002710,PCOAH_00002710-t30_1,Plasmodium coatneyi Hackeri,"CP016240:248,098..253,485(-)",Uncharacterized protein,PCYB_022280,0,31,OG6_532372
PCOAH_00002720,PCOAH_00002720-t30_1,Plasmodium coatneyi Hackeri,"CP016240:256,088..261,013(-)",Integral membrane protein,PCYB_022270,0,55,OG6_101914
PCOAH_00002730,PCOAH_00002730-t30_1,Plasmodium coatneyi Hackeri,"CP016240:263,269..265,998(+)",Uncharacterized protein,PCYB_022260,0,56,OG6_533702
PCOAH_00002740,PCOAH_00002740-t30_1,Plasmodium coatneyi Hackeri,"CP016240:266,151..269,286(-)",Uncharacterized protein,PCYB_022250,0,56,OG6_533011
PCOAH_00002750,PCOAH_00002750-t30_1,Plasmodium coatneyi Hackeri,"CP016240:270,416..272,389(+)",Uncharacterized protein,PCYB_022240,0,55,OG6_142580
PCOAH_00002760,PCOAH_00002760-t30_1,Plasmodium coatneyi Hackeri,"CP016240:272,986..274,313(-)",Proteasome subunit alpha type,PCYB_022230,0,55,OG6_101621
PCOAH_00002770,PCOAH_00002770-t30_1,Plasmodium coatneyi Hackeri,"CP016240:275,288..277,489(+)",DNA (Cytosine-5)-methyltransferase-like protein 2,PCYB_022220,0,54,OG6_103302
PCOAH_00002780,PCOAH_00002780-t30_1,Plasmodium coatneyi Hackeri,"CP016240:278,789..280,333(+)",Cysteine desulfurase,PCYB_022210,0,55,OG6_100745
PCOAH_00002790,PCOAH_00002790-t30_1,Plasmodium coatneyi Hackeri,"CP016240:282,107..284,872(+)",Uncharacterized protein,PCYB_022200,0,53,OG6_156427
PCOAH_00002800,PCOAH_00002800-t30_1,Plasmodium coatneyi Hackeri,"CP016240:285,799..288,348(+)",Vps53-like protein,PCYB_022190,0,55,OG6_102035
PCOAH_00002810,PCOAH_00002810-t30_1,Plasmodium coatneyi Hackeri,"CP016240:288,789..290,351(-)",Uncharacterized protein,PCYB_022180,0,55,OG6_102279
PCOAH_00002820,PCOAH_00002820-t30_1,Plasmodium coatneyi Hackeri,"CP016240:291,613..292,965(+)",Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2,PCYB_022160,0,54,OG6_532730
PCOAH_00002830,PCOAH_00002830-t30_1,Plasmodium coatneyi Hackeri,"CP016240:293,518..295,796(-)",Uncharacterized protein,PCYB_022150,0,1,OG6r11_173826
PCOAH_00002840,PCOAH_00002840-t30_1,Plasmodium coatneyi Hackeri,"CP016240:300,218..309,493(+)",Ubiquitin carboxyl-terminal hydrolase,PCYB_022140,0,57,OG6_101317
PCOAH_00002850,PCOAH_00002850-t30_1,Plasmodium coatneyi Hackeri,"CP016240:314,470..319,469(+)",SICA antigen,PCYB_052630,1,54,OG6_102687
PCOAH_00002860,PCOAH_00002860-t30_1,Plasmodium coatneyi Hackeri,"CP016240:321,169..334,427(+)",Uncharacterized protein,PCYB_022130,0,26,OG6_532713
PCOAH_00002870,PCOAH_00002870-t30_1,Plasmodium coatneyi Hackeri,"CP016240:334,824..338,364(-)",Mismatch repair protein pms1-like protein,PCYB_022120,0,56,OG6_101943
PCOAH_00002880,PCOAH_00002880-t30_1,Plasmodium coatneyi Hackeri,"CP016240:339,735..341,204(-)",Uncharacterized protein,PCYB_022110,0,41,OG6_532896
PCOAH_00002890,PCOAH_00002890-t30_1,Plasmodium coatneyi Hackeri,"CP016240:342,188..343,930(-)",Aspartate--tRNA ligase,PCYB_022100,0,57,OG6_100778
PCOAH_00002900,PCOAH_00002900-t30_1,Plasmodium coatneyi Hackeri,"CP016240:345,408..347,347(-)",Uncharacterized protein,PCYB_022090,0,55,OG6_102826
PCOAH_00002910,PCOAH_00002910-t30_1,Plasmodium coatneyi Hackeri,"CP016240:348,134..352,127(-)",Uncharacterized protein,PCYB_022080,0,59,OG6_103074
PCOAH_00002930,PCOAH_00002930-t30_1,Plasmodium coatneyi Hackeri,"CP016240:391,625..393,100(-)",Uncharacterized protein,PCYB_022070,0,57,OG6_533310
PCOAH_00002940,PCOAH_00002940-t30_1,Plasmodium coatneyi Hackeri,"CP016240:394,843..396,996(-)",Uncharacterized protein,PCYB_022060,0,54,OG6_532990
PCOAH_00002950,PCOAH_00002950-t30_1,Plasmodium coatneyi Hackeri,"CP016240:398,290..402,657(-)",Zinc-carboxypeptidase,PCYB_022050,0,46,OG6_101273
PCOAH_00002960,PCOAH_00002960-t30_1,Plasmodium coatneyi Hackeri,"CP016240:404,334..410,058(+)",Uncharacterized protein,PCYB_022040,0,49,OG6_533411
PCOAH_00002970,PCOAH_00002970-t30_1,Plasmodium coatneyi Hackeri,"CP016240:410,846..417,608(+)",Uncharacterized protein,PCYB_022030,0,33,OG6_533277
PCOAH_00002980,PCOAH_00002980-t30_1,Plasmodium coatneyi Hackeri,"CP016240:418,063..420,577(-)",Actin,PCYB_022010,0,53,OG6_103845
PCOAH_00002990,PCOAH_00002990-t30_1,Plasmodium coatneyi Hackeri,"CP016240:422,787..424,277(+)",Uncharacterized protein,PCYB_022000,0,54,OG6_101728
PCOAH_00003000,PCOAH_00003000-t30_1,Plasmodium coatneyi Hackeri,"CP016240:425,476..426,326(+)",Uncharacterized protein,PCYB_021990,0,54,OG6_532694
PCOAH_00003010,PCOAH_00003010-t30_1,Plasmodium coatneyi Hackeri,"CP016240:428,518..430,999(+)",Uncharacterized protein,PCYB_021980,0,54,OG6_532817
PCOAH_00003020,PCOAH_00003020-t30_1,Plasmodium coatneyi Hackeri,"CP016240:432,296..433,735(-)",Uncharacterized protein,PCYB_021970,0,55,OG6_532641
PCOAH_00003040,PCOAH_00003040-t30_1,Plasmodium coatneyi Hackeri,"CP016240:448,479..449,858(+)",LytB protein,PCYB_021940,0,55,OG6_105777
PCOAH_00003050,PCOAH_00003050-t30_1,Plasmodium coatneyi Hackeri,"CP016240:450,351..450,956(-)",Uncharacterized protein,PCYB_021930,0,55,OG6_110534
PCOAH_00003060,PCOAH_00003060-t30_1,Plasmodium coatneyi Hackeri,"CP016240:451,744..455,256(+)",Uncharacterized protein,PCYB_021920,0,40,OG6_533159
PCOAH_00003070,PCOAH_00003070-t30_1,Plasmodium coatneyi Hackeri,"CP016240:455,999..457,924(+)",Uncharacterized protein,PCYB_021910,0,52,OG6_533318
PCOAH_00003080,PCOAH_00003080-t30_1,Plasmodium coatneyi Hackeri,"CP016240:459,314..461,008(+)",Uncharacterized protein,PCYB_021900,0,59,OG6_129777
PCOAH_00003090,PCOAH_00003090-t30_1,Plasmodium coatneyi Hackeri,"CP016240:463,800..464,246(+)",Uncharacterized protein,PCYB_021890,0,55,OG6_160718
PCOAH_00003100,PCOAH_00003100-t30_1,Plasmodium coatneyi Hackeri,"CP016240:464,655..466,397(-)",Uncharacterized protein,PCYB_021880,0,55,OG6_139431
PCOAH_00003110,PCOAH_00003110-t30_1,Plasmodium coatneyi Hackeri,"CP016240:467,567..468,164(-)",Adenylyl cyclase-associated protein,PCYB_021870,1,54,OG6_101374
PCOAH_00003120,PCOAH_00003120-t30_1,Plasmodium coatneyi Hackeri,"CP016240:469,430..470,015(-)",Uncharacterized protein,PCYB_021860,0,51,OG6_533750
PCOAH_00003130,PCOAH_00003130-t30_1,Plasmodium coatneyi Hackeri,"CP016240:470,680..471,777(-)",Uncharacterized protein,PCYB_021850,0,54,OG6_139478
PCOAH_00003140,PCOAH_00003140-t30_1,Plasmodium coatneyi Hackeri,"CP016240:472,641..476,669(-)",Uncharacterized protein,PCYB_021840,0,57,OG6_105981
PCOAH_00003150,PCOAH_00003150-t30_1,Plasmodium coatneyi Hackeri,"CP016240:477,954..479,643(-)",KIR protein,"PCYB_003120,PCYB_007670,PCYB_123430",36,9,OG6r11_100227
PCOAH_00003180,PCOAH_00003180-t30_1,Plasmodium coatneyi Hackeri,"CP016240:501,059..529,647(-)",KIR protein,"PCYB_003120,PCYB_007670,PCYB_123430",36,9,OG6r11_100227
PCOAH_00003200,PCOAH_00003200-t30_1,Plasmodium coatneyi Hackeri,"CP016240:541,337..544,006(-)",Cyclin-dependent kinases regulatory subunit,"PCYB_021820,PCYB_073110",1,110,OG6_100899
PCOAH_00003210,PCOAH_00003210-t30_1,Plasmodium coatneyi Hackeri,"CP016240:545,559..546,998(+)",Dna binding protein,PCYB_021810,0,56,OG6_106571
PCOAH_00003220,PCOAH_00003220-t30_1,Plasmodium coatneyi Hackeri,"CP016240:547,320..549,383(-)",Uncharacterized protein,PCYB_021800,0,69,OG6_122704
PCOAH_00003230,PCOAH_00003230-t30_1,Plasmodium coatneyi Hackeri,"CP016240:550,677..551,828(-)",Uncharacterized protein,PCYB_021790,0,55,OG6_101992
PCOAH_00003240,PCOAH_00003240-t30_1,Plasmodium coatneyi Hackeri,"CP016240:553,275..554,013(-)",Uncharacterized protein,PCYB_021780,0,54,OG6_533672
PCOAH_00003250,PCOAH_00003250-t30_1,Plasmodium coatneyi Hackeri,"CP016240:554,966..558,717(-)",Sarcoplasmic and endoplasmic reticulum Ca-ATPase,"PCYB_021770,PCYB_132060",1,111,OG6_100158
PCOAH_00003260,PCOAH_00003260-t30_1,Plasmodium coatneyi Hackeri,"CP016240:561,078..562,642(+)",Uncharacterized protein,PCYB_021760,0,55,OG6_103365
PCOAH_00003290,PCOAH_00003290-t30_1,Plasmodium coatneyi Hackeri,"CP016240:569,622..573,146(+)",Uncharacterized protein,PCYB_021730,0,54,OG6_102112
PCOAH_00003300,PCOAH_00003300-t30_1,Plasmodium coatneyi Hackeri,"CP016240:574,427..576,153(+)",Rab5c GTPase,PCYB_021720,0,55,OG6_100743
PCOAH_00003310,PCOAH_00003310-t30_1,Plasmodium coatneyi Hackeri,"CP016240:577,607..579,295(+)",Uncharacterized protein,PCYB_021710,0,54,OG6_103820
PCOAH_00003320,PCOAH_00003320-t30_1,Plasmodium coatneyi Hackeri,"CP016240:580,050..581,260(+)",Centrin,"PCYB_021700,PCYB_126850",1,109,OG6_101416
PCOAH_00003330,PCOAH_00003330-t30_1,Plasmodium coatneyi Hackeri,"CP016240:581,335..582,660(-)",Uncharacterized protein,PCYB_021690,0,48,OG6_532903
PCOAH_00003340,PCOAH_00003340-t30_1,Plasmodium coatneyi Hackeri,"CP016240:583,025..585,075(+)",Endonuclease,PCYB_021680,0,54,OG6_132868
PCOAH_00003350,PCOAH_00003350-t30_1,Plasmodium coatneyi Hackeri,"CP016240:586,613..587,161(+)",Uncharacterized protein,PCYB_021670,0,55,OG6_139433
PCOAH_00003360,PCOAH_00003360-t30_1,Plasmodium coatneyi Hackeri,"CP016240:588,076..592,712(-)",Patched family protein,PCYB_021660,0,50,OG6_102973
PCOAH_00003400,PCOAH_00003400-t30_1,Plasmodium coatneyi Hackeri,"CP016240:631,570..631,932(+)",SICA antigen,"PCYB_001660,PCYB_001700,PCYB_002110,PCYB_002240",13,515,OG6_134606
PCOAH_00003460,PCOAH_00003460-t30_1,Plasmodium coatneyi Hackeri,"CP016240:674,576..675,838(+)",Uncharacterized protein,PCYB_021640,0,54,OG6_533088
PCOAH_00003470,PCOAH_00003470-t30_1,Plasmodium coatneyi Hackeri,"CP016240:676,558..679,695(+)",Dna repair exonuclease,PCYB_021630,0,55,OG6_101854
PCOAH_00003480,PCOAH_00003480-t30_1,Plasmodium coatneyi Hackeri,"CP016240:679,768..680,451(-)",Uncharacterized protein,PCYB_021620,0,50,OG6_532383
PCOAH_00003490,PCOAH_00003490-t30_1,Plasmodium coatneyi Hackeri,"CP016240:681,629..683,362(-)",Proteasome subunit beta type,PCYB_021610,0,56,OG6_101970
PCOAH_00003500,PCOAH_00003500-t30_1,Plasmodium coatneyi Hackeri,"CP016240:683,893..685,953(+)",Uncharacterized protein,PCYB_021600,0,55,OG6_139434
PCOAH_00003510,PCOAH_00003510-t30_1,Plasmodium coatneyi Hackeri,"CP016240:689,566..695,145(+)",Uncharacterized protein,PCYB_021590,0,8,OG6r11_107868
PCOAH_00003520,PCOAH_00003520-t30_1,Plasmodium coatneyi Hackeri,"CP016240:696,092..698,649(-)",Mitochondrial carrier protein,PCYB_021580,0,55,OG6_107804
PCOAH_00003540,PCOAH_00003540-t30_1,Plasmodium coatneyi Hackeri,"CP016240:702,079..703,770(-)",Uncharacterized protein,PCYB_021560,0,55,OG6_139454
PCOAH_00003560,PCOAH_00003560-t30_1,Plasmodium coatneyi Hackeri,"CP016240:709,404..711,714(+)",Uncharacterized protein,PCYB_021540,0,53,OG6_174152
PCOAH_00003570,PCOAH_00003570-t30_1,Plasmodium coatneyi Hackeri,"CP016240:714,121..714,876(+)",Uncharacterized protein,PCYB_021530,0,53,OG6_215312
PCOAH_00003580,PCOAH_00003580-t30_1,Plasmodium coatneyi Hackeri,"CP016240:716,054..719,369(+)",LCCL domain,"PCYB_021520,PCYB_126350",1,110,OG6_119366
PCOAH_00003590,PCOAH_00003590-t30_1,Plasmodium coatneyi Hackeri,"CP016240:719,639..720,406(-)",Uncharacterized protein,PCYB_021510,0,54,OG6_102904
PCOAH_00003600,PCOAH_00003600-t30_1,Plasmodium coatneyi Hackeri,"CP016240:721,308..722,398(-)",Elongation of fatty acids protein,PCYB_021500,0,55,OG6_100813
PCOAH_00003610,PCOAH_00003610-t30_1,Plasmodium coatneyi Hackeri,"CP016240:723,695..724,319(-)",Tubulin-specific chaperone a,PCYB_021490,0,55,OG6_102635
PCOAH_00003620,PCOAH_00003620-t30_1,Plasmodium coatneyi Hackeri,"CP016240:725,151..725,767(-)",N-acetyltransferase,PCYB_021480,0,55,OG6_102129
PCOAH_00003630,PCOAH_00003630-t30_1,Plasmodium coatneyi Hackeri,"CP016240:726,528..727,310(-)",Uncharacterized protein,PCYB_021470,0,55,OG6_153913
PCOAH_00003640,PCOAH_00003640-t30_1,Plasmodium coatneyi Hackeri,"CP016240:727,729..728,691(-)",Uncharacterized protein,PCYB_021460,0,54,OG6_103080
PCOAH_00003650,PCOAH_00003650-t30_1,Plasmodium coatneyi Hackeri,"CP016240:729,358..731,052(+)",Phenylalanyl-tRNA synthetase beta chain,PCYB_021450,0,55,OG6_100669
PCOAH_00003660,PCOAH_00003660-t30_1,Plasmodium coatneyi Hackeri,"CP016240:731,803..736,729(+)",Uncharacterized protein,PCYB_021440,0,52,OG6_103187
PCOAH_00003670,PCOAH_00003670-t30_1,Plasmodium coatneyi Hackeri,"CP016240:736,831..737,886(+)",Uncharacterized protein,PCYB_021430,0,52,OG6_532923
PCOAH_00003680,PCOAH_00003680-t30_1,Plasmodium coatneyi Hackeri,"CP016240:738,114..740,188(-)",Selenocysteine-specific elongation factor selb-like protein,PCYB_021420,0,53,OG6_103847
PCOAH_00003690,PCOAH_00003690-t30_1,Plasmodium coatneyi Hackeri,"CP016240:740,649..741,065(+)",Sulfhydryl oxidase,PCYB_021410,0,54,OG6_101299
PCOAH_00003700,PCOAH_00003700-t30_1,Plasmodium coatneyi Hackeri,"CP016240:741,536..742,409(-)",Dna-directed rna polymerase 2 subunit,PCYB_021400,0,55,OG6_102455
PCOAH_00003710,PCOAH_00003710-t30_1,Plasmodium coatneyi Hackeri,"CP016240:743,512..748,146(+)",Uncharacterized protein,PCYB_021390,0,2,OG6_104119
PCOAH_00003720,PCOAH_00003720-t30_1,Plasmodium coatneyi Hackeri,"CP016240:750,032..755,245(+)",Phosphatidylinositol-4-phosphate 5-kinase,PCYB_021380,0,51,OG6_100438
PCOAH_00003730,PCOAH_00003730-t30_1,Plasmodium coatneyi Hackeri,"CP016240:756,001..757,344(-)",Chromatin assembly factor 1 protein wd40 domain,"PCYB_021370,PCYB_132560",1,110,OG6_101102
PCOAH_00003740,PCOAH_00003740-t30_1,Plasmodium coatneyi Hackeri,"CP016240:761,175..762,595(+)",Transcription initiation factor TFIIB,PCYB_021360,0,58,OG6_101024
PCOAH_00003750,PCOAH_00003750-t30_1,Plasmodium coatneyi Hackeri,"CP016240:763,073..763,654(-)",Adenylate kinase isoenzyme 6-like protein,PCYB_021350,0,55,OG6_101453
PCOAH_00003760,PCOAH_00003760-t30_1,Plasmodium coatneyi Hackeri,"CP016240:764,333..769,034(-)",Kinesin,"PCYB_021340,PCYB_083040",0,60,OG6_100835
PCOAH_00003770,PCOAH_00003770-t30_1,Plasmodium coatneyi Hackeri,"CP016240:770,489..771,219(-)",Uncharacterized protein,PCYB_021330,0,55,OG6_139473
PCOAH_00003780,PCOAH_00003780-t30_1,Plasmodium coatneyi Hackeri,"CP016240:771,843..775,158(-)",Replication factor c protein,PCYB_021320,0,55,OG6_102931
PCOAH_00003800,PCOAH_00003800-t30_1,Plasmodium coatneyi Hackeri,"CP016240:780,461..782,402(-)",UMP-CMP kinase,PCYB_021300,0,55,OG6_100591
PCOAH_00003810,PCOAH_00003810-t30_1,Plasmodium coatneyi Hackeri,"CP016240:783,063..783,893(-)",Uncharacterized protein,PCYB_021290,0,53,OG6_532403
PCOAH_00003830,PCOAH_00003830-t30_1,Plasmodium coatneyi Hackeri,"CP016240:786,615..789,636(+)",Uncharacterized protein,PCYB_021280,0,55,OG6_101698
PCOAH_00003840,PCOAH_00003840-t30_1,Plasmodium coatneyi Hackeri,"CP016240:790,790..794,236(-)",Uncharacterized protein,PCYB_021270,0,50,OG6_104453
PCOAH_00003850,PCOAH_00003850-t30_1,Plasmodium coatneyi Hackeri,"CP016240:795,941..796,147(+)",Uncharacterized protein,PCYB_021250,0,52,OG6_532648
PCOAH_00003870,PCOAH_00003870-t30_1,Plasmodium coatneyi Hackeri,"CP016240:813,849..814,877(-)",Uncharacterized protein,"PCYB_021210,PCYB_033000,PCYB_042790,PCYB_111060,PCYB_141010,PCYB_141100",4,186,OG6_158824
PCOAH_00003900,PCOAH_00003900-t30_1,Plasmodium coatneyi Hackeri,"CP016240:837,460..839,045(-)",Uncharacterized protein,"PCYB_004060,PCYB_031080,PCYB_031580,PCYB_032790,PCYB_041030,PCYB_042710,PCYB_042780,PCYB_061840,PCYB_062030,PCYB_063000,PCYB_071910,PCYB_074310,PCYB_082760,PCYB_091020,PCYB_103860,PCYB_103870,PCYB_103880,PCYB_103890,PCYB_103910,PCYB_103940,PCYB_103950,PCYB_103960,PCYB_112830,PCYB_127820,PCYB_131560",20,616,OG6_100282
PCOAH_00003910,PCOAH_00003910-t30_1,Plasmodium coatneyi Hackeri,"CP016240:842,362..844,633(-)",Blood-stage membrane protein,"PCYB_001050,PCYB_001060,PCYB_001240,PCYB_001790,PCYB_001970,PCYB_001980,PCYB_003190,PCYB_007540,PCYB_021080,PCYB_021180,PCYB_051060,PCYB_051080,PCYB_051090,PCYB_051140,PCYB_053750,PCYB_053760,PCYB_053780,PCYB_053790,PCYB_071030,PCYB_071040,PCYB_095330,PCYB_104170,PCYB_111040,PCYB_121070,PCYB_141050,PCYB_142820,PCYB_147680,PCYB_147690,PCYB_147710",11,482,OG6_145873
