"Gene ID","source_id","Organism","Genomic Location (Gene)","Product Description","Input Ortholog(s)","Paralog count","Ortholog count","Ortholog Group"
"PCYB_011330","PCYB_011330-t26_1","Plasmodium cynomolgi strain B","DF157093:192,067..193,710(-)","ATP synthase lipid-binding protein mitochondrial precursor","PCOAH_00000520","0","56","OG6_101507"
"PCYB_011340","PCYB_011340-t26_1","Plasmodium cynomolgi strain B","DF157093:195,728..197,133(+)","hypothetical protein","PCOAH_00000530","1","55","OG6_101190"
"PCYB_011360","PCYB_011360-t26_1","Plasmodium cynomolgi strain B","DF157093:206,178..206,725(+)","hypothetical protein","PCOAH_00000550","0","50","OG6_107541"
"PCYB_011370","PCYB_011370-t26_1","Plasmodium cynomolgi strain B","DF157093:207,609..208,356(+)","hypothetical protein","PCOAH_00000560","0","11","OG6r11_104747"
"PCYB_011380","PCYB_011380-t26_1","Plasmodium cynomolgi strain B","DF157093:209,651..209,926(-)","60S ribosomal protein L37","PCOAH_00000570","0","53","OG6_100852"
"PCYB_011400","PCYB_011400-t26_1","Plasmodium cynomolgi strain B","DF157093:226,054..227,832(+)","hypothetical protein","PCOAH_00000590","0","54","OG6_533031"
"PCYB_011410","PCYB_011410-t26_1","Plasmodium cynomolgi strain B","DF157093:228,910..231,473(+)","DNA mismatch repair enzyme","PCOAH_00000600,PCOAH_00048670","1","110","OG6_102031"
"PCYB_011420","PCYB_011420-t26_1","Plasmodium cynomolgi strain B","DF157093:236,644..242,917(-)","hypothetical protein","PCOAH_00000660","0","39","OG6_200844"
"PCYB_011430","PCYB_011430-t26_1","Plasmodium cynomolgi strain B","DF157093:245,690..249,240(+)","rhoptry associated membrane antigen","PCOAH_00006070,PCOAH_00007910,PCOAH_00008410,PCOAH_00009410,PCOAH_00013530,PCOAH_00013770,PCOAH_00015380,PCOAH_00021230,PCOAH_00025810,PCOAH_00027370,PCOAH_00031420,PCOAH_00036140,PCOAH_00043620","9","348","OG6_100908"
"PCYB_011440","PCYB_011440-t26_1","Plasmodium cynomolgi strain B","DF157093:250,721..253,456(+)","AAA family ATPase","PCOAH_00000680","0","54","OG6_103580"
"PCYB_011450","PCYB_011450-t26_1","Plasmodium cynomolgi strain B","DF157093:255,892..259,971(+)","hypothetical protein","PCOAH_00000690","0","49","OG6_533526"
"PCYB_011460","PCYB_011460-t26_1","Plasmodium cynomolgi strain B","DF157093:261,206..262,524(+)","reticulocyte-binding protein","PCOAH_00000700","0","54","OG6_134696"
"PCYB_011470","PCYB_011470-t26_1","Plasmodium cynomolgi strain B","DF157093:266,442..269,423(+)","erythrocyte membrane protein","PCOAH_00000710","0","54","OG6_103776"
"PCYB_011480","PCYB_011480-t26_1","Plasmodium cynomolgi strain B","DF157093:271,247..274,330(+)","hypothetical protein","PCOAH_00000720","0","50","OG6_533224"
"PCYB_011490","PCYB_011490-t26_1","Plasmodium cynomolgi strain B","DF157093:275,807..276,586(+)","ribosomal protein S8e","PCOAH_00000730","0","54","OG6_102245"
"PCYB_011500","PCYB_011500-t26_1","Plasmodium cynomolgi strain B","DF157093:278,011..280,987(+)","hypothetical protein","PCOAH_00000740","0","53","OG6_107210"
"PCYB_011510","PCYB_011510-t26_1","Plasmodium cynomolgi strain B","DF157093:282,165..282,500(+)","hypothetical protein","PCOAH_00000750","0","8","OG6_122890"
"PCYB_011520","PCYB_011520-t26_1","Plasmodium cynomolgi strain B","DF157093:282,885..283,079(-)","DNA-directed RNA polymerase II 8.2 kDa polypeptide putative","PCOAH_00000760","0","53","OG6_101548"
"PCYB_011540","PCYB_011540-t26_1","Plasmodium cynomolgi strain B","DF157093:288,126..289,949(+)","p53-related protein kinase","PCOAH_00000780","0","55","OG6_101388"
"PCYB_011550","PCYB_011550-t26_1","Plasmodium cynomolgi strain B","DF157093:292,982..295,973(+)","heat shock protein 86","PCOAH_00000790,PCOAH_00054760","1","113","OG6_100204"
"PCYB_011560","PCYB_011560-t26_1","Plasmodium cynomolgi strain B","DF157093:297,411..300,236(-)","heat shock protein 86 family","PCOAH_00000800","0","53","OG6_103179"
"PCYB_011570","PCYB_011570-t26_1","Plasmodium cynomolgi strain B","DF157093:301,795..302,757(-)","cloroquine resistance associated protein O2","PCOAH_00000810","0","54","OG6_533281"
"PCYB_011580","PCYB_011580-t26_1","Plasmodium cynomolgi strain B","DF157093:303,920..304,540(-)","cloroquine resistance associated protein Cg8","PCOAH_00000820","0","54","OG6_139486"
"PCYB_011590","PCYB_011590-t26_1","Plasmodium cynomolgi strain B","DF157093:308,767..311,448(+)","cloroquine resistance associated protein Cg4","PCOAH_00000830","0","53","OG6_100680"
"PCYB_011600","PCYB_011600-t26_1","Plasmodium cynomolgi strain B","DF157093:312,167..313,219(-)","cloroquine resistance associated protein Cg3","PCOAH_00000840","0","56","OG6_100983"
"PCYB_011610","PCYB_011610-t26_1","Plasmodium cynomolgi strain B","DF157093:315,887..319,530(+)","chloroquine resistance transporter","PCOAH_00000850","1","61","OG6_107295"
"PCYB_011620","PCYB_011620-t26_1","Plasmodium cynomolgi strain B","DF157093:322,631..325,885(+)","cloroquine resistance associated protein cg1","PCOAH_00000860","0","38","OG6_532507"
"PCYB_011630","PCYB_011630-t26_1","Plasmodium cynomolgi strain B","DF157093:326,594..327,610(-)","glutaredoxin domain containing protein","PCOAH_00019730","1","109","OG6_101462"
"PCYB_011640","PCYB_011640-t26_1","Plasmodium cynomolgi strain B","DF157093:328,017..336,080(-)","cloroquine resistance associated protein Cg2","PCOAH_00000870","0","49","OG6_156420"
"PCYB_011650","PCYB_011650-t26_1","Plasmodium cynomolgi strain B","DF157093:337,258..341,378(-)","cloroquine resistance asscociatd protein Cg7","PCOAH_00000880","0","48","OG6_533333"
"PCYB_011660","PCYB_011660-t26_1","Plasmodium cynomolgi strain B","DF157093:342,708..343,333(+)","hypothetical protein","PCOAH_00000890","0","54","OG6_532583"
"PCYB_011670","PCYB_011670-t26_1","Plasmodium cynomolgi strain B","DF157093:343,885..348,223(-)","POP1-like nucleolar ribonuclease","PCOAH_00000960","0","53","OG6_103108"
"PCYB_011680","PCYB_011680-t26_1","Plasmodium cynomolgi strain B","DF157093:349,959..351,866(-)","PST-A protein","PCOAH_00000970,PCOAH_00002190,PCOAH_00002330,PCOAH_00003960,PCOAH_00004040,PCOAH_00006410,PCOAH_00009950,PCOAH_00012700,PCOAH_00015440,PCOAH_00019430,PCOAH_00031660,PCOAH_00037360,PCOAH_00055320","7","608","OG6_100231"
"PCYB_011690","PCYB_011690-t26_1","Plasmodium cynomolgi strain B","DF157093:353,095..354,668(-)","PST-A protein","PCOAH_00000970,PCOAH_00002190,PCOAH_00002330,PCOAH_00003960,PCOAH_00004040,PCOAH_00006410,PCOAH_00009950,PCOAH_00012700,PCOAH_00015440,PCOAH_00019430,PCOAH_00031660,PCOAH_00037360,PCOAH_00055320","7","608","OG6_100231"
"PCYB_011700","PCYB_011700-t26_1","Plasmodium cynomolgi strain B","DF157093:356,957..357,690(+)","hypothetical protein","PCOAH_00000980","0","52","OG6_533655"
"PCYB_011710","PCYB_011710-t26_1","Plasmodium cynomolgi strain B","DF157093:358,467..365,858(-)","hypothetical protein","PCOAH_00000990","0","52","OG6_113142"
"PCYB_011720","PCYB_011720-t26_1","Plasmodium cynomolgi strain B","DF157093:369,263..380,080(-)","hypothetical protein","PCOAH_00001000","0","50","OG6_532630"
"PCYB_011730","PCYB_011730-t26_1","Plasmodium cynomolgi strain B","DF157093:381,914..383,425(+)","hypothetical protein","PCOAH_00001010","0","53","OG6_533083"
"PCYB_011750","PCYB_011750-t26_1","Plasmodium cynomolgi strain B","DF157093:392,387..393,552(-)","hypothetical protein","PCOAH_00001050","0","51","OG6_139508"
"PCYB_011760","PCYB_011760-t26_1","Plasmodium cynomolgi strain B","DF157093:394,402..395,851(+)","DNA repair protein","PCOAH_00001060","0","54","OG6_104388"
"PCYB_011770","PCYB_011770-t26_1","Plasmodium cynomolgi strain B","DF157093:396,210..397,702(-)","hypothetical protein","PCOAH_00001070","0","54","OG6_139507"
"PCYB_011780","PCYB_011780-t26_1","Plasmodium cynomolgi strain B","DF157093:398,887..399,897(-)","60S ribosomal protein L34-A","PCOAH_00001080","0","55","OG6_100855"
"PCYB_011800","PCYB_011800-t26_1","Plasmodium cynomolgi strain B","DF157093:403,963..405,099(-)","hypothetical protein","PCOAH_00001100","0","37","OG6_176149"
"PCYB_011810","PCYB_011810-t26_1","Plasmodium cynomolgi strain B","DF157093:405,586..406,878(+)","50S ribosomal protein L1","PCOAH_00001110,PCOAH_00007300","1","109","OG6_100942"
"PCYB_011820","PCYB_011820-t26_1","Plasmodium cynomolgi strain B","DF157093:407,522..412,602(-)","cell division cycle ATPase","PCOAH_00001120,PCOAH_00039770,PCOAH_00050080","1","153","OG6_102053"
"PCYB_011830","PCYB_011830-t26_1","Plasmodium cynomolgi strain B","DF157093:413,455..414,009(-)","hypothetical protein","PCOAH_00001130","0","54","OG6_129584"
"PCYB_011840","PCYB_011840-t26_1","Plasmodium cynomolgi strain B","DF157093:417,154..419,892(+)","hypothetical protein","PCOAH_00001140","0","53","OG6_532621"
"PCYB_011850","PCYB_011850-t26_1","Plasmodium cynomolgi strain B","DF157093:420,826..421,248(+)","hypothetical protein","PCOAH_00001230","0","51","OG6_533105"
"PCYB_011860","PCYB_011860-t26_1","Plasmodium cynomolgi strain B","DF157093:421,745..422,377(-)","sin3 associated polypeptide p18-like protein","PCOAH_00001240","0","53","OG6_103126"
"PCYB_011870","PCYB_011870-t26_1","Plasmodium cynomolgi strain B","DF157093:427,353..429,877(+)","regulator of chromosome condensation","PCOAH_00001250,PCOAH_00017200","0","75","OG6_100545"
"PCYB_011880","PCYB_011880-t26_1","Plasmodium cynomolgi strain B","DF157093:432,355..433,569(-)","coatomer epsilon subunit","PCOAH_00001260","0","55","OG6_102500"
"PCYB_011890","PCYB_011890-t26_1","Plasmodium cynomolgi strain B","DF157093:434,744..435,712(-)","NSFL1 cofactor p47","PCOAH_00001270","0","56","OG6_102041"
"PCYB_011900","PCYB_011900-t26_1","Plasmodium cynomolgi strain B","DF157093:438,829..440,531(+)","aspartyl protease","PCOAH_00001280,PCOAH_00048400","1","111","OG6_119797"
"PCYB_011910","PCYB_011910-t26_1","Plasmodium cynomolgi strain B","DF157093:442,049..445,417(-)","hypothetical protein","PCOAH_00001290","0","47","OG6_532464"
"PCYB_011920","PCYB_011920-t26_1","Plasmodium cynomolgi strain B","DF157093:447,387..451,157(-)","hypothetical protein","PCOAH_00001300","0","55","OG6_128391"
"PCYB_011930","PCYB_011930-t26_1","Plasmodium cynomolgi strain B","DF157093:452,267..453,965(-)","tyrosyl-tRNA synthetase","PCOAH_00001310","0","54","OG6_101224"
"PCYB_011940","PCYB_011940-t26_1","Plasmodium cynomolgi strain B","DF157093:455,339..455,816(+)","26S proteasome non-ATPase regulatory subunit 4","PCOAH_00001320","0","54","OG6_102002"
"PCYB_011970","PCYB_011970-t26_1","Plasmodium cynomolgi strain B","DF157093:468,526..470,122(-)","proteasome subunit alpha type 6","PCOAH_00001360","0","54","OG6_102240"
"PCYB_011980","PCYB_011980-t26_1","Plasmodium cynomolgi strain B","DF157093:471,001..472,319(-)","hypothetical protein","PCOAH_00001370","0","55","OG6_102109"
"PCYB_011990","PCYB_011990-t26_1","Plasmodium cynomolgi strain B","DF157093:474,277..475,581(-)","small GTPase Rab18","PCOAH_00001380","0","53","OG6_101993"
"PCYB_012000","PCYB_012000-t26_1","Plasmodium cynomolgi strain B","DF157093:478,369..479,708(-)","hypothetical protein","PCOAH_00001390","0","55","OG6_532519"
"PCYB_012010","PCYB_012010-t26_1","Plasmodium cynomolgi strain B","DF157093:481,375..485,695(+)","helicase","PCOAH_00001400","0","40","OG6_134689"
"PCYB_012020","PCYB_012020-t26_1","Plasmodium cynomolgi strain B","DF157093:486,140..488,073(-)","gas41 homologue","PCOAH_00001410","0","46","OG6_102192"
"PCYB_012030","PCYB_012030-t26_1","Plasmodium cynomolgi strain B","DF157093:489,199..490,200(+)","hypothetical protein","PCOAH_00001420","0","54","OG6_134688"
"PCYB_012040","PCYB_012040-t26_1","Plasmodium cynomolgi strain B","DF157093:492,672..495,590(+)","vacuolar proton translocating ATPase subunit A","PCOAH_00001430","0","54","OG6_100301"
"PCYB_012050","PCYB_012050-t26_1","Plasmodium cynomolgi strain B","DF157093:496,364..497,356(-)","mitogen-activated protein (MAP) kinase phosphatase","PCOAH_00001500","0","25","OG6_104223"
"PCYB_012070","PCYB_012070-t26_1","Plasmodium cynomolgi strain B","DF157093:507,845..511,361(+)","kinesin","PCOAH_00001520","0","53","OG6_533673"
"PCYB_012080","PCYB_012080-t26_1","Plasmodium cynomolgi strain B","DF157093:512,601..514,802(+)","DnaJ domain containing protein","PCOAH_00001530,PCOAH_00029270","1","285","OG6_102152"
"PCYB_012090","PCYB_012090-t26_1","Plasmodium cynomolgi strain B","DF157093:515,916..516,464(-)","glycosyltransferase","PCOAH_00001540","0","53","OG6_102820"
"PCYB_012100","PCYB_012100-t26_1","Plasmodium cynomolgi strain B","DF157093:518,007..523,569(+)","ferlin","PCOAH_00001550","0","55","OG6_116719"
"PCYB_012110","PCYB_012110-t26_1","Plasmodium cynomolgi strain B","DF157093:523,704..528,865(-)","hypothetical protein","PCOAH_00001560","0","57","OG6_107418"
"PCYB_012130","PCYB_012130-t26_1","Plasmodium cynomolgi strain B","DF157093:532,163..535,285(+)","AAA family ATPase","PCOAH_00001580","0","53","OG6_532300"
"PCYB_012140","PCYB_012140-t26_1","Plasmodium cynomolgi strain B","DF157093:536,272..539,785(+)","hypothetical protein","PCOAH_00001600","0","52","OG6_533617"
"PCYB_012150","PCYB_012150-t26_1","Plasmodium cynomolgi strain B","DF157093:545,320..549,918(+)","serine/threonine protein kinase","PCOAH_00001610","0","574","OG6_111291"
"PCYB_012160","PCYB_012160-t26_1","Plasmodium cynomolgi strain B","DF157093:551,011..552,621(-)","phosphatase","PCOAH_00001620","0","42","OG6_103418"
"PCYB_012170","PCYB_012170-t26_1","Plasmodium cynomolgi strain B","DF157093:557,000..560,378(+)","hypothetical protein","PCOAH_00001760","0","50","OG6_533754"
"PCYB_012190","PCYB_012190-t26_1","Plasmodium cynomolgi strain B","DF157093:569,598..573,302(+)","hypothetical protein","PCOAH_00001770","0","16","OG6r11_102123"
"PCYB_012200","PCYB_012200-t26_1","Plasmodium cynomolgi strain B","DF157093:575,523..575,813(-)","hypothetical protein","PCOAH_00001780","0","53","OG6_533551"
"PCYB_012210","PCYB_012210-t26_1","Plasmodium cynomolgi strain B","DF157093:578,665..580,308(-)","hypothetical protein","PCOAH_00001790","0","54","OG6_533481"
"PCYB_012220","PCYB_012220-t26_1","Plasmodium cynomolgi strain B","DF157093:583,121..585,165(+)","alpha/beta hydrolase","PCOAH_00001800,PCOAH_00006120,PCOAH_00025210,PCOAH_00033780","2","163","OG6_100915"
"PCYB_012230","PCYB_012230-t26_1","Plasmodium cynomolgi strain B","DF157093:587,701..589,017(+)","GTP-ase activating protein","PCOAH_00001810","0","54","OG6_101784"
"PCYB_012240","PCYB_012240-t26_1","Plasmodium cynomolgi strain B","DF157093:589,435..590,526(-)","cyclophilin","PCOAH_00001820","0","54","OG6_103291"
"PCYB_012250","PCYB_012250-t26_1","Plasmodium cynomolgi strain B","DF157093:591,915..595,938(+)","hypothetical protein","PCOAH_00001830","0","9","OG6r11_106674"
"PCYB_012260","PCYB_012260-t26_1","Plasmodium cynomolgi strain B","DF157093:600,300..602,129(+)","pseudouridylate synthase 1","PCOAH_00001840","0","55","OG6_101974"
"PCYB_012270","PCYB_012270-t26_1","Plasmodium cynomolgi strain B","DF157093:610,242..615,503(-)","hypothetical protein","PCOAH_00001850,PCOAH_00013300,PCOAH_00054730","3","106","OG6_114263"
"PCYB_012280","PCYB_012280-t26_1","Plasmodium cynomolgi strain B","DF157093:626,793..628,799(-)","methionine aminopeptidase","PCOAH_00001860","0","54","OG6_171502"
"PCYB_012290","PCYB_012290-t26_1","Plasmodium cynomolgi strain B","DF157093:629,818..631,794(-)","hypothetical protein","PCOAH_00001870","0","53","OG6_102819"
"PCYB_012300","PCYB_012300-t26_1","Plasmodium cynomolgi strain B","DF157093:632,844..635,553(-)","hypothetical protein","PCOAH_00001880","0","55","OG6_102945"
"PCYB_012310","PCYB_012310-t26_1","Plasmodium cynomolgi strain B","DF157093:639,634..640,660(+)","proteasome beta-subunit type 4","PCOAH_00001890","0","54","OG6_101718"
"PCYB_012320","PCYB_012320-t26_1","Plasmodium cynomolgi strain B","DF157093:641,178..642,536(-)","tubulin gamma chain","PCOAH_00001900","0","54","OG6_101897"
"PCYB_012330","PCYB_012330-t26_1","Plasmodium cynomolgi strain B","DF157093:644,783..647,634(-)","hypothetical protein","PCOAH_00001910","0","61","OG6_101929"
"PCYB_012350","PCYB_012350-t26_1","Plasmodium cynomolgi strain B","DF157093:654,856..658,470(-)","AAA family ATPase","PCOAH_00001920","0","51","OG6_532999"
"PCYB_012360","PCYB_012360-t26_1","Plasmodium cynomolgi strain B","DF157093:661,371..663,506(-)","DNA repair protein rhp54","PCOAH_00001930","0","54","OG6_102456"
"PCYB_012370","PCYB_012370-t26_1","Plasmodium cynomolgi strain B","DF157093:664,732..666,900(-)","mitogen-activated protein kinase organizer 1","PCOAH_00001940","0","52","OG6_103232"
"PCYB_012380","PCYB_012380-t26_1","Plasmodium cynomolgi strain B","DF157093:669,234..671,579(+)","SF-assemblin","PCOAH_00001950","0","54","OG6_111978"
"PCYB_012400","PCYB_012400-t26_1","Plasmodium cynomolgi strain B","DF157093:676,612..678,309(-)","cyclophilin","PCOAH_00001970","0","53","OG6_533341"
"PCYB_012410","PCYB_012410-t26_1","Plasmodium cynomolgi strain B","DF157093:678,889..679,543(+)","hypothetical protein","PCOAH_00001980","0","53","OG6_533186"
"PCYB_012420","PCYB_012420-t26_1","Plasmodium cynomolgi strain B","DF157093:680,103..681,728(-)","serine/threonine protein phosphatase 2b","PCOAH_00001990","0","54","OG6_100566"
"PCYB_012440","PCYB_012440-t26_1","Plasmodium cynomolgi strain B","DF157093:686,238..693,238(-)","guanyl cyclase","PCOAH_00002000","0","48","OG6_126556"
"PCYB_012450","PCYB_012450-t26_1","Plasmodium cynomolgi strain B","DF157093:695,834..698,218(+)","phosphoinositide phosphatase SAC1","PCOAH_00002010","0","57","OG6_101803"
"PCYB_012460","PCYB_012460-t26_1","Plasmodium cynomolgi strain B","DF157093:698,784..701,793(-)","hypothetical protein","PCOAH_00002020","0","55","OG6_137940"
"PCYB_012470","PCYB_012470-t26_1","Plasmodium cynomolgi strain B","DF157093:704,094..707,306(+)","WD-repeat protein p103","PCOAH_00002030","0","54","OG6_102497"
"PCYB_012480","PCYB_012480-t26_1","Plasmodium cynomolgi strain B","DF157093:707,661..708,323(-)","1-cys peroxidoxin","PCOAH_00002040,PCOAH_00047290,PCOAH_00055450","2","165","OG6_100111"
"PCYB_012500","PCYB_012500-t26_1","Plasmodium cynomolgi strain B","DF157093:721,886..725,709(-)","NAD-specific glutamate dehydrogenase","PCOAH_00002060","0","55","OG6_106160"
"PCYB_012520","PCYB_012520-t26_1","Plasmodium cynomolgi strain B","DF157093:747,198..749,834(+)","mannose-6-phosphate isomerase","PCOAH_00002080","0","54","OG6_102059"
"PCYB_012530","PCYB_012530-t26_1","Plasmodium cynomolgi strain B","DF157093:751,401..756,531(-)","ubiquitin-like protease 1 homolog Ulp1 homolog","PCOAH_00002090","0","44","OG6_113308"
"PCYB_012540","PCYB_012540-t26_1","Plasmodium cynomolgi strain B","DF157093:759,485..759,862(+)","hypothetical protein","PCOAH_00002100","0","54","OG6_156419"
"PCYB_012550","PCYB_012550-t26_1","Plasmodium cynomolgi strain B","DF157093:760,988..762,742(+)","hypothetical protein","PCOAH_00002110","0","54","OG6_102419"
"PCYB_012570","PCYB_012570-t26_1","Plasmodium cynomolgi strain B","DF157093:769,782..770,603(+)","von Willebrand factor A-domain-related protein","PCOAH_00002130","0","57","OG6_209138"
"PCYB_012580","PCYB_012580-t26_1","Plasmodium cynomolgi strain B","DF157093:786,168..788,628(+)","phist protein","PCOAH_00011900,PCOAH_00012680,PCOAH_00013220,PCOAH_00015340,PCOAH_00028150","7","235","OG6_144691"
"PCYB_012590","PCYB_012590-t26_1","Plasmodium cynomolgi strain B","DF157093:790,896..791,721(-)","hypothetical protein","PCOAH_00002150","0","10","OG6r11_105639"
"PCYB_012600","PCYB_012600-t26_1","Plasmodium cynomolgi strain B","DF157093:796,735..797,589(+)","hypothetical protein","PCOAH_00002160","0","8","OG6r11_107867"
"PCYB_012610","PCYB_012610-t26_1","Plasmodium cynomolgi strain B","DF157093:801,987..802,730(+)","hypothetical protein","PCOAH_00013200,PCOAH_00031840,PCOAH_00037260","1","67","OG6_215347"
"PCYB_012650","PCYB_012650-t26_1","Plasmodium cynomolgi strain B","DF157093:824,909..826,081(+)","VIR-like CYIR protein","PCOAH_00051240","0","11","OG6r11_104761"
"PCYB_021080","PCYB_021080-t26_1","Plasmodium cynomolgi strain B","DF157094:34,160..35,031(+)","tryptophan-rich antigen","PCOAH_00003910,PCOAH_00003950,PCOAH_00006380,PCOAH_00006400,PCOAH_00009820,PCOAH_00009960,PCOAH_00010000,PCOAH_00012690,PCOAH_00019020,PCOAH_00031860,PCOAH_00039110,PCOAH_00051400","28","465","OG6_145873"
"PCYB_021090","PCYB_021090-t26_1","Plasmodium cynomolgi strain B","DF157094:39,295..40,843(+)","hypothetical protein","PCOAH_00003940","0","11","OG6r11_104750"
"PCYB_021150","PCYB_021150-t26_1","Plasmodium cynomolgi strain B","DF157094:73,678..74,371(-)","VIR-like CYIR protein","PCOAH_00006620","1","52","OG6_211095"
"PCYB_021180","PCYB_021180-t26_1","Plasmodium cynomolgi strain B","DF157094:90,774..92,731(+)","tryptophan-rich antigen","PCOAH_00003910,PCOAH_00003950,PCOAH_00006380,PCOAH_00006400,PCOAH_00009820,PCOAH_00009960,PCOAH_00010000,PCOAH_00012690,PCOAH_00019020,PCOAH_00031860,PCOAH_00039110,PCOAH_00051400","28","465","OG6_145873"
